Patient ID,Name,Birth Date,Age,Gender,Race,Ethnicity,Marital Status,Language,Address,SSN
a963d4d2-281f-4d00-8db3-ee1f9deb787f,Breana975 Rogahn59,1987-10-17,37,female,Asian,Not Hispanic or Latino,M,English,"908 Watsica Knoll, Newton, Massachusetts 02458",999-58-8127
308ff947-1c79-4bc2-9414-7eb6bdb114ca,Brendon298 Bednar518,1939-10-02,85,male,White,Not Hispanic or Latino,S,English,"1084 Bartoletti Pathway, Salem, Massachusetts 01907",999-50-5637
60786e9f-cfef-42d7-85ba-6eb073db4610,Bret7 Sanford861,1978-09-12,46,male,White,Not Hispanic or Latino,M,English,"479 Ward Rapid Unit 70, Agawam, Massachusetts 01001",999-84-2098
91a87cc4-dc79-43fb-a65e-37b5bd71d1fd,Brett333 Lindgren255,1924-09-08,100,male,Asian,Not Hispanic or Latino,M,Chinese,"747 Jerde Underpass, Boston, Massachusetts 02108",999-62-7238
4b5e42a8-b3e6-411b-b32d-585f71bca118,Brian582 Legros616,1921-10-27,103,male,Asian,Not Hispanic or Latino,M,Chinese,"895 Considine Wall Unit 8, Worcester, Massachusetts 01545",999-68-9484
07b57d58-d61c-4fa2-81ba-9bd19647dbf4,Bridgette172 Bahringer146,1970-06-01,54,female,White,Not Hispanic or Latino,M,English,"552 Collins Drive, Rutland, Massachusetts 01543",999-73-5422
220089fe-b258-40a3-ad44-0498340b82f1,Brigitte394 Jaskolski867,2003-05-01,21,female,Black or African American,Not Hispanic or Latino,Never Married,English,"500 Cremin Well Apt 31, Chelsea, Massachusetts 02149",999-25-1773
a080380c-49c2-45fd-b5f4-81ceec513cda,Britt177 Blick895,1989-10-28,35,male,White,Not Hispanic or Latino,M,English,"189 Barton Green, Dunstable, Massachusetts N/A",999-21-5411
14e057d2-94d1-4cbc-9d64-386a92ed5f62,Brittanie254 Goyette777,1994-01-27,31,female,White,Not Hispanic or Latino,Never Married,English,"756 Stracke Row Suite 80, Billerica, Massachusetts N/A",999-29-6275
a8e417ed-50ad-4010-afcd-61dd0db99a6a,Brook779 Senger904,2000-02-03,25,female,White,Not Hispanic or Latino,Never Married,English,"361 Upton Trafficway Suite 55, Great Barrington, Massachusetts 01230",999-80-5874
9d4e676c-0604-4872-b18d-14c1a96716f8,Brooke250 Mante251,1951-01-13,74,female,White,Not Hispanic or Latino,M,English,"778 Shanahan Walk Unit 0, Southwick, Massachusetts N/A",999-50-8198
b6366150-99d5-4dd5-b4ff-6cb4e1f77b0d,Brooke250 Roob72,1960-03-07,65,female,White,Not Hispanic or Latino,M,English,"238 D'Amore Gateway, Sharon, Massachusetts 02067",999-11-2153
44b910e1-565c-45fd-ba13-ac598fc0e0af,Bruce167 Jones311,1917-08-06,107,male,White,Not Hispanic or Latino,M,English,"170 Feest Frontage road Suite 72, Boston, Massachusetts 02108",999-90-9971
712d0848-2e66-44ae-95d1-2dc6f2c188cf,Brunilda665 Kuphal363,1974-12-04,50,female,Asian,Not Hispanic or Latino,S,Chinese,"691 Luettgen Gardens, Boston, Massachusetts 02108",999-69-6217
a2956879-23d2-4fa8-84b9-1b545a1e9796,Brunilda665 Marquardt819,1978-07-12,46,female,White,Not Hispanic or Latino,M,English,"547 Ferry Club, Agawam, Massachusetts 01001",999-13-1093
ceebb8e4-8e98-4b38-a8b2-d4f043563c2c,Bryan958 Barton704,2012-09-20,12,male,White,Not Hispanic or Latino,Never Married,English,"818 King Tunnel Apt 82, Lynn, Massachusetts 01901",999-40-3838
bd2a2458-9cd3-4f66-95dd-4c1a1f1cc4b1,Bryant814 Murray856,1957-11-27,67,male,White,Not Hispanic or Latino,M,English,"523 Hickle Road, Northborough, Massachusetts 01532",999-17-9079
8c8bd3f7-f84a-442f-bf0d-a49e3522e1c9,Bud153 Buckridge80,2010-05-04,14,male,White,Not Hispanic or Latino,Never Married,English,"437 Wyman Boulevard, Webster, Massachusetts 01570",999-67-2912
782e6baa-d3a4-4276-ad6d-7abf4a5a9696,Bud153 Lang846,1987-02-28,38,male,White,Not Hispanic or Latino,M,English,"315 Ward Junction Suite 11, Lowell, Massachusetts 01850",999-51-4594
324e182e-30b7-4290-b424-98f7e40fd4c1,Buffy238 Schumm995,1968-07-22,56,female,Asian,Not Hispanic or Latino,M,Chinese,"843 Kutch Skyway, Everett, Massachusetts 02148",999-45-2359
dc843d4e-d9a0-4f8d-b3a9-0358c69dcb57,Buffy238 Wiza601,1989-08-28,35,female,White,Not Hispanic or Latino,M,English,"945 Beier Vista, Athol, Massachusetts 01331",999-75-3915
81fc5cdf-7a61-43fe-8f61-5eb21a480174,Bunny174 Sauer652,1972-08-12,52,female,White,Not Hispanic or Latino,M,English,"328 Howell Crossroad, Kingston, Massachusetts 02364",999-87-8395
84691283-3078-4a8e-aa46-e5577937fc7b,Burl285 Torp761,1957-09-17,67,male,White,Not Hispanic or Latino,M,English,"677 Bradtke Flat Apt 1, Mansfield, Massachusetts N/A",999-51-7696
c4f62fd2-0813-423d-a65d-65ba3521c41a,Burma963 Oberbrunner298,1968-08-31,56,female,Black or African American,Not Hispanic or Latino,M,English,"598 Ortiz Esplanade Unit 98, Brookline, Massachusetts 02215",999-93-3055
0c0bb0c1-a350-41da-b144-6533473cf968,Buster609 Durgan499,1946-09-02,78,male,White,Not Hispanic or Latino,M,English,"337 Runte Green, Spencer, Massachusetts 01562",999-94-2854
0e979d39-9757-49f8-825d-e0bb6ea3b84d,Buster609 King743,1962-10-09,62,male,White,Not Hispanic or Latino,M,English,"421 Hoppe Passage, Sharon, Massachusetts 02067",999-84-4797
1fedded9-cab0-486e-bacb-1a166bbbefa8,Byron202 Vandervort697,1991-02-02,34,male,White,Not Hispanic or Latino,M,English,"217 Wiegand Throughway, Brockton, Massachusetts 02301",999-37-8673
2212d4e0-5794-4821-8ea1-f079f019899f,Cameron381 Beatty507,1953-08-22,71,male,Black or African American,Not Hispanic or Latino,M,English,"748 Roob Center, Boston, Massachusetts 02108",999-58-6881
3e35904e-5dc7-4324-9615-bb595f2b46e2,Cameron381 Hamill307,1959-12-04,65,male,White,Not Hispanic or Latino,S,English,"937 Lakin Fort, Boston, Massachusetts 02108",999-59-2821
d60e619e-3308-47a5-91c8-dc9203199b31,Cameron381 Kiehn525,2006-05-02,18,male,White,Not Hispanic or Latino,Never Married,English,"203 Kihn Bridge, New Salem, Massachusetts N/A",999-90-6439
77473282-82e6-4d7b-ae46-aa27a20daef5,Cammy883 Herzog843,1965-02-07,60,female,White,Not Hispanic or Latino,S,English,"659 Kohler Street, Bridgewater, Massachusetts 02324",999-50-6894
5afef64a-b152-4288-8cdd-9955d50fafb3,Candace369 Emmerich580,1962-02-23,63,female,White,Not Hispanic or Latino,M,English,"679 Hodkiewicz Gate Suite 74, Everett, Massachusetts 02148",999-22-3093
6a07bacb-e58d-4dd8-a10e-60f2e1698ef4,Candice681 Daugherty69,1927-01-04,98,female,White,Not Hispanic or Latino,S,English,"304 Kris Route Unit 97, Bourne, Massachusetts 02532",999-42-6030
b171a869-6781-4902-963e-2c6f02b6a3a4,Candra395 Orn563,1967-05-26,57,female,White,Not Hispanic or Latino,M,English,"125 Barrows Ramp, Worcester, Massachusetts 01545",999-61-9765
5b3acbe6-f9ac-45dd-b825-ec2cbf73c6ac,Caren429 Graham902,1986-09-01,38,female,White,Not Hispanic or Latino,S,English,"658 Johnson Park, Boston, Massachusetts 02108",999-83-7432
1c580412-6c9f-4178-a3f0-52b8507d9154,Caridad510 Montaño969,1962-05-10,62,female,Other,Not Hispanic or Latino,M,Spanish,"444 Schaefer Street Unit 86, Wellesley, Massachusetts 02457",999-22-3924
11ecd996-e565-45d2-99ca-720d9d62cf41,Carl856 Bode78,1977-01-29,48,female,White,Not Hispanic or Latino,M,English,"183 Wiza Rest Apt 92, Hingham, Massachusetts 02043",999-13-4570
10c09023-42cd-4ed8-9055-09bf6120c7dd,Carl856 Powlowski563,1980-02-16,45,male,White,Not Hispanic or Latino,M,English,"367 Farrell Lock Suite 49, Fall River, Massachusetts 02720",999-99-3293
a1bb36d3-1785-44e2-b487-1ef6cda1caf4,Carla633 Barreto785,1952-05-28,72,female,Other,Not Hispanic or Latino,S,Spanish,"909 Jacobson Pathway, Salem, Massachusetts 01907",999-88-9645
2fa7e17c-ca88-43d1-98ec-d89901aa58e2,Carlena776 Nitzsche158,1936-11-26,88,female,White,Not Hispanic or Latino,M,English,"903 Abshire Terrace, Groveland, Massachusetts N/A",999-21-9337
440287e7-70f2-4525-930c-db7ffaa555cd,Carley868 Paucek755,1961-03-31,64,female,White,Not Hispanic or Latino,M,English,"981 Abshire Common, East Longmeadow, Massachusetts N/A",999-84-5558
0bdc987f-30ea-4693-879a-6a6a85ab2c11,Carlos172 Arias66,1970-01-09,55,male,Black or African American,Not Hispanic or Latino,S,Spanish,"1059 Doyle Street, Walpole, Massachusetts 02081",999-47-1391
906fefd9-6890-4bb8-83d0-525d7749647d,Carlos172 Hirthe744,1999-01-19,26,male,White,Not Hispanic or Latino,Never Married,English,"612 Nienow Terrace, Attleboro, Massachusetts 02703",999-32-4993
8850c4aa-cb77-4659-8373-980882405846,Carlton317 Pollich983,1954-07-23,70,male,White,Not Hispanic or Latino,M,English,"906 Thiel Gateway Apt 69, Marlborough, Massachusetts 01752",999-74-2654
c60e0e02-346c-422f-bbc8-66c504c15750,Carmelita854 Russel238,1965-08-31,59,female,White,Not Hispanic or Latino,M,English,"479 Mertz Center Unit 52, Stoughton, Massachusetts N/A",999-10-7050
2929da28-d403-4fa5-8d3b-46067d4a5b68,Carmelo33 Volkman526,2018-11-22,6,male,White,Not Hispanic or Latino,Never Married,English,"402 Reynolds Neck, Walpole, Massachusetts 02081",999-45-4569
5712e832-a871-426b-85ec-e2a3ac8e27c3,Carola944 Roberts511,1947-10-18,77,female,White,Not Hispanic or Latino,M,English,"833 Cartwright Trail, Somerville, Massachusetts 02138",999-10-9770
c0f71501-8fee-488f-86cc-5fdf77356f3f,Carson894 Wolf938,1947-04-15,77,male,Asian,Not Hispanic or Latino,M,Chinese,"502 Shields Gateway Apt 54, Westborough, Massachusetts 01581",999-72-4876
ffcd389f-2595-4766-b8df-a3d3cae12b65,Casie505 Ernser583,2009-12-15,15,female,White,Not Hispanic or Latino,Never Married,English,"574 Trantow Crossroad, North Andover, Massachusetts N/A",999-77-3302
27b3f87d-a5ea-4c7c-9433-8fd98631b293,Casimira119 Grimes165,1916-02-21,109,female,White,Not Hispanic or Latino,M,English,"800 Gerlach Common Apt 42, Brewster, Massachusetts 02631",999-51-4852
fd8a6ce4-3086-441f-a63d-7f989bbdf83b,Cassandra224 Hilll811,1976-09-16,48,female,White,Not Hispanic or Latino,S,English,"279 Pagac Ranch Suite 66, Pepperell, Massachusetts 01463",999-49-9858
a0917f1f-b1b9-4656-a48e-851bf15fede3,Cassy835 Kohler843,2019-07-23,5,female,White,Not Hispanic or Latino,Never Married,English,"949 Crist Burg Unit 59, Plymouth, Massachusetts 02360",999-86-3498
ce3527c8-5d65-4061-b7ce-d897f1483767,Catalina187 Olvera69,2001-12-15,23,female,Black or African American,Not Hispanic or Latino,Never Married,Spanish,"1091 Weissnat Frontage road, Whitman, Massachusetts N/A",999-17-8453
41abacd0-8c09-499f-a24c-195a48a26b6a,Catherina275 West559,1963-03-15,62,female,White,Not Hispanic or Latino,M,English,"641 Mann Byway, Sterling, Massachusetts N/A",999-72-5997
d7a76278-f368-48f5-b1b6-4a6d9eb48d68,Cathi439 MacGyver246,1943-08-21,81,female,White,Not Hispanic or Latino,M,English,"432 Leannon Rest Apt 11, Templeton, Massachusetts N/A",999-47-6204
6605daac-4608-4674-b79f-096ae34fb22d,Cathi439 Spinka232,1973-04-04,52,female,Black or African American,Not Hispanic or Latino,M,French,"816 Hermiston Mill, Acton, Massachusetts N/A",999-55-9849
5c654082-5e48-45cd-aeaa-39e94cf9113a,Cathrine584 Cormier289,2015-03-02,10,female,White,Not Hispanic or Latino,Never Married,English,"657 Muller Frontage road, Holliston, Massachusetts N/A",999-87-5161
20626749-dbba-4d74-8b27-d0ecf172f193,Cayla360 Shields502,1927-08-11,97,female,White,Not Hispanic or Latino,S,English,"673 Reinger Dam, Mansfield, Massachusetts N/A",999-65-4835
23353d6a-3b27-4186-8f29-69efddeb9290,Cecil300 Quitzon246,1972-07-03,52,female,White,Not Hispanic or Latino,M,Greek,"969 Abernathy Path Apt 47, West Boylston, Massachusetts N/A",999-73-4695
4f0fe5df-8490-4c1a-8fb9-bc35171069bc,Cecilia788 Delrío329,1965-08-03,59,female,Other,Not Hispanic or Latino,S,Spanish,"1085 Kessler Quay Unit 23, Medford, Massachusetts 02145",999-68-2769
1ac4665a-8efc-499c-9a4f-ee1780f9ff8d,Cecille691 Upton904,1968-08-11,56,female,Black or African American,Not Hispanic or Latino,M,English,"947 Satterfield Mews, Westfield, Massachusetts 01085",999-31-9225
99cc16ad-6634-4233-8b6e-86aa9a5120ec,Cedric746 Mayer370,1972-11-20,52,male,White,Not Hispanic or Latino,M,English,"896 Murazik Club, Arlington, Massachusetts 02474",999-19-6777
f300d272-86d9-4fa2-8048-e34da7065833,Cedric746 Wyman904,1958-03-22,67,male,White,Not Hispanic or Latino,M,English,"850 Stracke Knoll Unit 20, Rehoboth, Massachusetts N/A",999-94-3577
c59a7cdf-d0b0-412e-8bf1-eea19ac0ed6d,Cedrick207 Nolan344,2000-02-20,25,male,White,Not Hispanic or Latino,Never Married,English,"309 Abernathy Center, Somerset, Massachusetts 02725",999-20-5916
41725bcc-792a-4480-96ed-f87f3b36969f,Cesar434 Huel628,2014-12-28,10,male,White,Not Hispanic or Latino,Never Married,English,"704 Bergnaum Ferry Unit 24, Beverly, Massachusetts 01915",999-29-6964
0bbb6bd8-c7ef-47e5-8997-112b5e65f7de,Chadwick722 Littel644,2014-06-01,10,male,White,Not Hispanic or Latino,Never Married,English,"1025 Stroman Ranch, South Hadley, Massachusetts N/A",999-17-8245
5fae51d0-bff7-4c06-8388-c36e03d7dfed,Chandra831 Keeling57,1996-01-25,29,female,White,Not Hispanic or Latino,Never Married,English,"773 Walsh Dale Unit 96, Norton, Massachusetts N/A",999-91-5856
7f0f9e95-1320-4030-ad2d-703563cec55d,Chanell45 Roob72,1967-07-04,57,female,White,Not Hispanic or Latino,M,Portuguese,"561 Koepp Lodge Unit 95, Randolph, Massachusetts 02368",999-44-7182
02adcc12-3866-45f4-b46c-ff11f33af5bd,Chantal971 Wilderman619,1991-03-31,34,female,White,Not Hispanic or Latino,M,English,"1003 Abshire Village, Stoughton, Massachusetts N/A",999-15-6441
c503bbc1-d4ff-4197-9474-764631d2002f,Charissa38 Reynolds644,1951-02-27,74,female,Asian,Not Hispanic or Latino,M,Chinese,"830 Hamill Burg, Cambridge, Massachusetts 02138",999-88-6859
d0754629-a689-45f4-911f-a9548930a342,Charley358 Kovacek682,2005-06-27,19,male,White,Not Hispanic or Latino,Never Married,English,"203 O'Keefe Dam, Norfolk, Massachusetts N/A",999-78-7983
9566c4b4-7c6e-4998-b6b5-8726e0d0ed1a,Charmain607 Stokes453,1916-01-29,109,female,White,Not Hispanic or Latino,S,English,"406 Bayer Brook, Quincy, Massachusetts 02169",999-33-8072
d72a00b4-8903-45f1-9ab0-6dfbc949f219,Chas63 Blick895,1951-07-20,73,male,Black or African American,Not Hispanic or Latino,M,English,"572 Bernhard Common Apt 92, Rockland, Massachusetts N/A",999-97-9693
b946aa99-213a-4e66-a5c4-2cdd379f1749,Chas63 Rutherford999,1971-07-20,53,male,White,Not Hispanic or Latino,M,English,"371 Skiles Manor, Lawrence, Massachusetts 01840",999-92-2201
02a62731-986c-4596-94ed-2209c1a6e7a3,Chelsea317 Miller503,1995-03-04,30,female,White,Not Hispanic or Latino,Never Married,Portuguese,"689 Wolff Vista Unit 64, Dedham, Massachusetts 02026",999-21-1335
0fd4e78d-a389-4d86-b967-1c85f237a76c,Cher186 Kertzmann286,1991-10-03,33,female,White,Not Hispanic or Latino,M,English,"776 Hegmann Avenue Unit 86, Rockland, Massachusetts N/A",999-68-8203
f676ae33-02cb-403a-b88e-a06ce8621593,Cheree978 Abshire638,2006-08-22,18,female,White,Not Hispanic or Latino,Never Married,English,"386 Homenick Bypass Unit 70, Sutton, Massachusetts N/A",999-83-2525
eb120d00-d034-471c-bf85-8f62b1386fbb,Cheree978 Leannon79,1998-12-30,26,female,White,Not Hispanic or Latino,Never Married,English,"873 Stroman Glen Suite 83, Boston, Massachusetts 02108",999-26-1044
60b5b760-a97a-4ad4-840d-48b948bbd526,Cherelle538 Padberg411,1977-02-19,48,female,Black or African American,Not Hispanic or Latino,M,French,"937 Kuvalis Mews, Reading, Massachusetts 01801",999-57-1841
65b40773-7ff9-46db-b5a7-30e031287860,Cheri871 Moen819,1959-01-18,66,female,Black or African American,Not Hispanic or Latino,M,English,"927 Corwin Manor, Tewksbury, Massachusetts N/A",999-66-2597
dc7c4766-d314-44d4-9b55-1189c334b0cf,Cherie102 Collins926,1956-01-31,69,female,White,Not Hispanic or Latino,M,English,"471 VonRueden Light Suite 98, Westborough, Massachusetts 01581",999-98-1026
b68bb5ed-95b1-4ed1-9892-c2640d9e269e,Cheryl605 Schuppe920,1993-09-07,31,female,Asian,Not Hispanic or Latino,Never Married,Chinese,"533 Emmerich Fork Unit 10, Boston, Massachusetts 02108",999-24-5398
38170e28-4634-4869-a8a3-77b8ce648da0,Chet188 Dooley940,1968-08-17,56,male,White,Not Hispanic or Latino,M,Portuguese,"501 Gaylord Vale Unit 81, Ashland, Massachusetts N/A",999-48-8173
8a11f63f-d98f-47a6-b6e9-9d8564be50f2,Chet188 Mueller846,1961-10-02,63,male,Asian,Not Hispanic or Latino,S,English,"595 Larson Loaf Suite 18, New Bedford, Massachusetts 02740",999-78-9207
52bbc246-79c8-4612-b41f-9fc515605731,Chong355 Schulist381,1932-12-18,92,male,White,Not Hispanic or Latino,M,English,"896 Towne Loaf Apt 11, Boston, Massachusetts 02108",999-23-6313
b2c2d1f4-14d2-4980-9a4b-7d4e37d9489a,Chris95 McDermott739,1962-08-22,62,male,White,Not Hispanic or Latino,M,English,"933 Rutherford Village, Beverly, Massachusetts 01915",999-61-5888
7f656955-d09a-49d3-848d-c3263cf4e090,Christa452 Thiel172,1964-03-25,61,female,White,Not Hispanic or Latino,M,English,"454 Cummerata Well, Norwood, Massachusetts 02062",999-24-7920
b2b6dfa2-5d98-430a-bcf3-5935132477fa,Christeen33 Durgan499,1972-03-08,53,female,Black or African American,Not Hispanic or Latino,M,English,"915 Smith Course Apt 37, Haverhill, Massachusetts 01830",999-95-8607
28a79c3a-9c1e-4b52-bfba-df359bd1861d,Christen366 Stanton715,1984-07-22,40,female,White,Not Hispanic or Latino,M,English,"167 Kshlerin Fort Apt 63, Boston, Massachusetts 02108",999-23-9780
73f076b2-64d5-4135-a4e5-1af0d338af59,Christia477 Hermann103,1968-07-27,56,female,White,Not Hispanic or Latino,S,English,"177 Kozey Mill Apt 64, Everett, Massachusetts 02148",999-54-2474
503c3a0d-78d4-407e-ae71-b73c6b072707,Christiane220 Labadie908,2000-03-28,25,female,Asian,Not Hispanic or Latino,Never Married,English,"417 Parisian Union, Tyngsborough, Massachusetts N/A",999-68-6570
e3ae7831-14c8-4d13-a8fb-dad68fa12bc9,Christoper325 Hermann103,1985-01-09,40,male,Black or African American,Not Hispanic or Latino,M,English,"699 Braun Station Unit 52, Framingham, Massachusetts 01701",999-11-9054
8cb876ad-9376-4685-827d-3f947a144abe,Christoper325 Ritchie586,1973-10-08,51,male,White,Not Hispanic or Latino,M,English,"267 Hoppe Mission, Hatfield, Massachusetts 01038",999-47-5115
e0f40530-bbe4-4423-b3c1-681bd8a4c615,Chuck784 Nader710,1980-09-05,44,male,White,Not Hispanic or Latino,M,English,"364 Daniel Ville Apt 47, Springfield, Massachusetts 01013",999-91-9914
dc6ba197-8232-48b1-a67d-58458cd05877,Chung121 Koch169,1988-01-05,37,female,White,Not Hispanic or Latino,S,English,"361 Farrell Stravenue, Stoughton, Massachusetts N/A",999-11-3957
b40dba50-ebed-49fe-b2f1-8be51c0e75bb,Cicely661 Parker433,1936-05-18,88,female,White,Not Hispanic or Latino,M,English,"935 Bayer Dam, Worcester, Massachusetts 01545",999-72-8184
dd2c8ca1-02eb-4f6b-8195-883e29dbcfb7,Clair921 Weimann465,1948-02-04,77,male,White,Not Hispanic or Latino,S,English,"318 Sawayn Avenue, Milton, Massachusetts 02186",999-94-3493
eac351d2-0af2-4442-af3d-a4d8fe1c8ee3,Clarence5 Abernathy524,1992-03-23,33,male,White,Not Hispanic or Latino,M,Portuguese,"773 Kub Heights, Franklin, Massachusetts 02038",999-21-5941
db86729e-6010-4c23-9320-64f75982dab2,Claudia969 González124,2015-01-21,10,female,Black or African American,Not Hispanic or Latino,Never Married,Spanish,"110 Herman Grove, Norwood, Massachusetts 02062",999-37-6087
a2dd7fdc-600a-4648-8254-fd18766a6107,Claudine313 Schuppe920,2010-02-18,15,female,White,Not Hispanic or Latino,Never Married,English,"864 Kovacek Landing, Norwood, Massachusetts 02062",999-59-9082
e87c359d-ab89-4246-8c33-99180f9179d9,Claudio955 Contreras711,1912-10-17,112,male,Other,Not Hispanic or Latino,M,Spanish,"773 Kunde Parade, Worcester, Massachusetts 01545",999-25-1286
41873733-8ef8-4203-b696-eaa6ff11872a,Clay913 Schaden604,2003-03-16,22,male,White,Not Hispanic or Latino,Never Married,English,"699 Towne Bridge, Worcester, Massachusetts 01545",999-37-5227
6f328acf-be15-44b5-a4f5-8a75bb7f5c66,Clayton230 Cremin516,1949-07-15,75,male,White,Not Hispanic or Latino,M,English,"696 Sanford Well Suite 25, Wareham, Massachusetts N/A",999-88-1594
08616759-40d8-4625-84d8-e9153d8b96b1,Cleo27 Leffler128,1995-04-09,30,male,White,Not Hispanic or Latino,Never Married,English,"297 Rice Rapid, Rockland, Massachusetts N/A",999-15-3052
0b5e41ff-527a-42b4-94da-bdf295c1b982,Cletus494 Shanahan202,1999-01-19,26,male,White,Not Hispanic or Latino,Never Married,English,"1047 Bednar Lock Suite 3, Attleboro, Massachusetts 02703",999-63-6756
